group,file,id,step_idx,question,baseline_epoch,final_epoch,final_flip,efficacy,specificity,repr_step_answer_before_mean,repr_step_answer_after_mean,repr_step_answer_delta_mean,repr_step_answer_before_last4,repr_step_answer_after_last4,repr_step_answer_delta_last4,repr_answer_removed_before_mean,repr_answer_removed_after_mean,repr_answer_removed_delta_mean,repr_answer_removed_before_last4,repr_answer_removed_after_last4,repr_answer_removed_delta_last4,attn_answer_to_step_before_mean,attn_answer_to_step_after_mean,attn_answer_to_step_delta_mean,attn_answer_to_step_before_last4,attn_answer_to_step_after_last4,attn_answer_to_step_delta_last4,attn_answer_to_prefix_before_mean,attn_answer_to_prefix_after_mean,attn_answer_to_prefix_delta_mean,attn_answer_to_prefix_before_last4,attn_answer_to_prefix_after_last4,attn_answer_to_prefix_delta_last4,attn_answer_to_post_step_before_mean,attn_answer_to_post_step_after_mean,attn_answer_to_post_step_delta_mean,attn_answer_to_post_step_before_last4,attn_answer_to_post_step_after_last4,attn_answer_to_post_step_delta_last4,warnings_before,warnings_after
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_400500,10,Which set of elements contains only metals?,0,5,0,81.576263,100.000000,0.705871,0.700338,-0.005532,0.801004,0.767188,-0.033816,0.997588,0.997713,0.000126,0.996871,0.996260,-0.000612,0.015163,0.012815,-0.002348,0.008232,0.005329,-0.002903,0.653503,0.644165,-0.009338,0.625977,0.594727,-0.031250,0.331146,0.343079,0.011932,0.365723,0.399902,0.034180,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7250058,9,"According to cell classification, prokaryotic cells are separated from eukaryotic cells. Which feature is often used to distinguish prokaryotic cells from eukaryotic cells?",0,5,0,92.519521,100.000000,0.679066,0.677445,-0.001621,0.829903,0.845282,0.015379,0.989433,0.979062,-0.010371,0.982234,0.972997,-0.009236,0.034904,0.034615,-0.000289,0.015381,0.013214,-0.002167,0.715820,0.711243,-0.004578,0.673828,0.673828,0.000000,0.249374,0.254242,0.004868,0.311035,0.313477,0.002441,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7136885,9,"Some scientists predict that as greenhouse gases change the climate of Earth, the number and strength of hurricanes will increase. In order for this to occur, the climate change would have to affect Earth by changing the",0,5,0,99.866703,100.000000,0.705222,0.678185,-0.027037,0.832843,0.747951,-0.084892,0.996350,0.995958,-0.000393,0.994510,0.990818,-0.003692,0.021708,0.020114,-0.001593,0.012703,0.009785,-0.002918,0.785767,0.779175,-0.006592,0.707031,0.669922,-0.037109,0.192474,0.200790,0.008316,0.279297,0.320801,0.041504,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_SC_402638,11,"The following mountain ranges: the Alps, Appalachians, and Himalayas are formed from",0,5,1,99.528672,100.000000,0.636763,0.620528,-0.016236,0.770967,0.711221,-0.059746,0.998263,0.998194,-0.000069,0.998241,0.997591,-0.000650,0.012575,0.012425,-0.000150,0.005783,0.004486,-0.001297,0.777832,0.781128,0.003296,0.695312,0.709961,0.014648,0.209244,0.206406,-0.002838,0.299561,0.286133,-0.013428,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,MCAS_2006_9_43,6,A pitcher throws a 0.15 kg baseball at 43 40 m/s towards the catcher. What is the momentum of the baseball while moving at 40 m/s?,0,5,1,97.076961,100.000000,0.705467,0.723232,0.017765,0.782063,0.831624,0.049561,0.962714,0.956622,-0.006092,0.942738,0.936481,-0.006257,0.032277,0.037138,0.004861,0.008003,0.013763,0.005760,0.719238,0.732178,0.012939,0.606445,0.564453,-0.041992,0.248245,0.230606,-0.017639,0.385254,0.421387,0.036133,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,MDSA_2007_8_17,11,A student has one liter of feathers and one liter of iron nails. Which statement best compares the masses of the two samples?,0,5,1,99.344739,95.000000,0.695646,0.682323,-0.013323,0.820040,0.745836,-0.074204,0.994954,0.996083,0.001129,0.994163,0.991818,-0.002346,0.027120,0.024119,-0.003001,0.007454,0.005444,-0.002010,0.771606,0.725098,-0.046509,0.656250,0.486328,-0.169922,0.201385,0.250824,0.049438,0.335938,0.508301,0.172363,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_SC_400057,7,"In some U.S. national parks, black bears have lost their fear of humans and look for food near campsites along the roadside. This is an example of an animal",0,5,0,94.394313,100.000000,0.669265,0.676146,0.006881,0.793767,0.817468,0.023701,0.997956,0.998041,0.000085,0.997192,0.997619,0.000427,0.063233,0.063305,0.000072,0.008034,0.008163,0.000130,0.661316,0.654907,-0.006409,0.636719,0.615234,-0.021484,0.275253,0.281738,0.006485,0.355957,0.376953,0.020996,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7201740,9,"Giselle makes a model, using foam balls, to represent the events in a solar eclipse. To demonstrate this phenomenon best, the foam ball model should have which characteristic?",0,5,0,98.806945,100.000000,0.668654,0.631689,-0.036966,0.792172,0.750343,-0.041828,0.998504,0.997025,-0.001479,0.998078,0.995511,-0.002567,0.007622,0.007228,-0.000393,0.003456,0.002090,-0.001367,0.743225,0.722656,-0.020569,0.679688,0.570312,-0.109375,0.249512,0.270294,0.020782,0.316895,0.428223,0.111328,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7218820,9,"On August 21, a flash flood warning was issued for the Las Vegas area. Which statement best describes this warning in terms of weather and climate?",0,5,1,98.436922,100.000000,0.669309,0.654213,-0.015096,0.785205,0.707516,-0.077690,0.999130,0.997946,-0.001185,0.999113,0.994937,-0.004176,0.006629,0.006165,-0.000465,0.003313,0.002378,-0.000935,0.670532,0.671021,0.000488,0.612305,0.617188,0.004883,0.323227,0.322739,-0.000488,0.384277,0.379883,-0.004395,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7221655,8,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",0,5,0,89.889730,100.000000,0.727006,0.682697,-0.044309,0.813157,0.696537,-0.116619,0.998124,0.993227,-0.004897,0.998033,0.980084,-0.017948,0.008054,0.007035,-0.001019,0.004921,0.001932,-0.002989,0.673584,0.645203,-0.028381,0.636719,0.539062,-0.097656,0.318390,0.347748,0.029358,0.357910,0.458984,0.101074,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7182245,5,"In a forested region, mountain lions and wolves prey upon the deer population to near disappearance. To protect the deer population, most of the mountain lions and wolves in this region were eliminated through hunting. As a result, over-hunting occurred and the deer population increased rapidly. After several years, what most likely will happen to the deer population in the absence of its predators?",0,5,0,99.844341,95.000000,0.663586,0.657930,-0.005655,0.792235,0.783758,-0.008477,0.998279,0.998540,0.000261,0.997022,0.998056,0.001033,0.010080,0.011636,0.001556,0.004168,0.004074,-0.000093,0.755859,0.745850,-0.010010,0.666992,0.627930,-0.039062,0.233658,0.242508,0.008850,0.328125,0.367676,0.039551,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_404894,12,Which is a fact about penguins?,0,5,0,95.309701,100.000000,0.715426,0.699252,-0.016173,0.782537,0.730695,-0.051842,0.997802,0.996145,-0.001657,0.997445,0.991362,-0.006083,0.011019,0.011171,0.000151,0.005798,0.005150,-0.000648,0.749268,0.721558,-0.027710,0.640625,0.562500,-0.078125,0.239792,0.267395,0.027603,0.353516,0.431641,0.078125,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_SC_401366,9,Soil texture is improved by,0,5,0,88.701745,100.000000,0.669210,0.669064,-0.000146,0.791209,0.781064,-0.010145,0.996400,0.996058,-0.000342,0.995799,0.994665,-0.001134,0.014975,0.017838,0.002863,0.006794,0.008949,0.002155,0.712952,0.703979,-0.008972,0.648438,0.642578,-0.005859,0.272278,0.278549,0.006271,0.344727,0.349121,0.004395,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_400877,9,"What is the mass of a carbon atom that has 6 protons, 7 neutrons, and 6 electrons?",0,5,0,87.288607,100.000000,0.710761,0.702557,-0.008203,0.789991,0.801756,0.011765,0.971846,0.964820,-0.007026,0.962381,0.940887,-0.021494,0.053528,0.051531,-0.001997,0.016541,0.010147,-0.006393,0.718262,0.706421,-0.011841,0.630859,0.527344,-0.103516,0.227524,0.241882,0.014359,0.351074,0.461426,0.110352,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7212818,7,Scientists present the results of their investigations to others for review because,0,5,0,93.384387,100.000000,0.723270,0.724522,0.001252,0.792125,0.834357,0.042233,0.997196,0.995434,-0.001762,0.996631,0.991835,-0.004796,0.015573,0.015794,0.000222,0.009186,0.009033,-0.000153,0.756165,0.737305,-0.018860,0.662109,0.571289,-0.090820,0.228134,0.246490,0.018356,0.328125,0.420410,0.092285,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,LEAP_2007_8_10417,7,"In pea plants, the trait for round seeds is dominant over the trait for wrinkled seeds. If a pure dominant plant with round seeds is crossed with a plant with wrinkled seeds, what can be predicted about the offspring plants?",0,5,1,99.802090,100.000000,0.665117,0.642361,-0.022756,0.780062,0.744007,-0.036054,0.998121,0.997722,-0.000399,0.997002,0.996155,-0.000847,0.009465,0.009981,0.000517,0.005116,0.005590,0.000475,0.728577,0.722046,-0.006531,0.657227,0.600586,-0.056641,0.261780,0.267975,0.006195,0.337891,0.395020,0.057129,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_SC_401372,11,Adaptive characteristics that help dolphins survive life in the ocean include all of these except,0,5,0,95.252251,100.000000,0.688651,0.677094,-0.011557,0.791379,0.795492,0.004113,0.987909,0.981900,-0.006009,0.987484,0.970567,-0.016917,0.044680,0.043118,-0.001561,0.028076,0.030640,0.002563,0.722534,0.715454,-0.007080,0.644531,0.565430,-0.079102,0.232880,0.241547,0.008667,0.328613,0.404297,0.075684,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_SC_415762,7,A car is rolling on a level street. What can make the car stop moving?,0,5,0,98.570206,100.000000,0.703360,0.654921,-0.048439,0.801911,0.665049,-0.136862,0.989749,0.973662,-0.016088,0.986099,0.929717,-0.056382,0.043971,0.037538,-0.006433,0.020905,0.011002,-0.009903,0.723633,0.694031,-0.029602,0.622070,0.427246,-0.194824,0.232300,0.268158,0.035858,0.355957,0.562012,0.206055,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,MCAS_2005_5_34,9,A small laundry room has several shelves above the washing machine. These shelves are an example of,0,5,0,93.984122,100.000000,0.698379,0.678705,-0.019674,0.746706,0.648946,-0.097761,0.997572,0.995989,-0.001583,0.995654,0.991498,-0.004155,0.018037,0.020002,0.001966,0.007774,0.007904,0.000130,0.733215,0.727905,-0.005310,0.647461,0.653320,0.005859,0.248657,0.252411,0.003754,0.344238,0.338379,-0.005859,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_416650,11,Which step in asexual reproduction would you expect to find in volvox but not in amoebas?,0,5,1,97.055817,95.000000,0.706973,0.706128,-0.000845,0.814494,0.831134,0.016639,0.992376,0.996718,0.004342,0.985475,0.996565,0.011090,0.039271,0.028762,-0.010509,0.020172,0.014389,-0.005783,0.673706,0.681152,0.007446,0.684570,0.654297,-0.030273,0.286758,0.289902,0.003143,0.294922,0.330078,0.035156,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,TIMSS_1995_8_N2,7,Which of these meals would give you most of the nutrients that you need?,0,5,1,91.460229,100.000000,0.684350,0.671236,-0.013114,0.796932,0.749963,-0.046970,0.995601,0.991793,-0.003808,0.991573,0.982902,-0.008671,0.028897,0.031847,0.002950,0.012741,0.010193,-0.002548,0.741760,0.729126,-0.012634,0.638672,0.603516,-0.035156,0.229340,0.239243,0.009903,0.348145,0.386719,0.038574,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_LBS10610,11,"The morning temperature in a city is 41°F. If a sunny, mild day is forecast, which temperature is most likely for 2:00 p.m.?",0,5,0,91.657746,100.000000,0.705715,0.706101,0.000386,0.755817,0.765200,0.009382,0.994372,0.994046,-0.000325,0.989788,0.989569,-0.000219,0.021281,0.021980,0.000699,0.009056,0.007576,-0.001480,0.749878,0.730347,-0.019531,0.645508,0.580078,-0.065430,0.228928,0.247391,0.018463,0.345215,0.412598,0.067383,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7139878,11,"Scientists have studied the productivity of crops in mountain valleys. In some areas, the valleys are more productive than others. The increase in which factor most likely accounts for the high productivity of some areas in mountain valleys?",0,5,0,97.553860,100.000000,0.658562,0.668732,0.010170,0.787977,0.796701,0.008724,0.998788,0.998877,0.000089,0.998582,0.998689,0.000106,0.003350,0.004292,0.000942,0.001428,0.002357,0.000930,0.649536,0.649841,0.000305,0.585938,0.608398,0.022461,0.346909,0.346146,-0.000763,0.412598,0.389160,-0.023438,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7064575,15,Coal-powered plants are designed specifically to convert,0,5,0,98.977485,90.000000,0.703524,0.679873,-0.023651,0.816068,0.740143,-0.075925,0.992599,0.992175,-0.000424,0.990882,0.985584,-0.005298,0.034854,0.030983,-0.003871,0.015106,0.016022,0.000916,0.746582,0.702637,-0.043945,0.638672,0.431641,-0.207031,0.218658,0.266235,0.047577,0.346680,0.551270,0.204590,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,MCAS_2004_9_2,12,Lasers are used in surgery for,0,5,0,99.405251,100.000000,0.652950,0.662423,0.009472,0.780908,0.771762,-0.009146,0.994190,0.998383,0.004193,0.990070,0.997639,0.007569,0.005693,0.006189,0.000496,0.002260,0.003248,0.000988,0.740906,0.747681,0.006775,0.666016,0.678711,0.012695,0.253326,0.246078,-0.007248,0.332031,0.317871,-0.014160,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7086748,13,Which of these is most necessary for the production of geothermal energy?,0,5,0,66.535224,100.000000,0.699006,0.690213,-0.008792,0.793308,0.730603,-0.062705,0.997720,0.997749,0.000029,0.996667,0.996028,-0.000640,0.022887,0.023596,0.000709,0.014938,0.015091,0.000153,0.764709,0.763733,-0.000977,0.678711,0.688477,0.009766,0.212570,0.212433,-0.000137,0.305664,0.296387,-0.009277,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_175385,11,What happens to a wooden log when it is burned?,0,5,0,97.600795,95.000000,0.674401,0.670516,-0.003885,0.791321,0.777012,-0.014309,0.998183,0.997277,-0.000906,0.997486,0.994767,-0.002719,0.017620,0.018069,0.000448,0.007179,0.007870,0.000690,0.765015,0.759033,-0.005981,0.666016,0.608398,-0.057617,0.217484,0.222809,0.005325,0.326660,0.383789,0.057129,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7182245,7,"In a forested region, mountain lions and wolves prey upon the deer population to near disappearance. To protect the deer population, most of the mountain lions and wolves in this region were eliminated through hunting. As a result, over-hunting occurred and the deer population increased rapidly. After several years, what most likely will happen to the deer population in the absence of its predators?",0,5,0,99.123011,90.000000,0.681009,0.695911,0.014902,0.791418,0.820519,0.029101,0.991853,0.995513,0.003660,0.985152,0.988487,0.003334,0.021235,0.021772,0.000537,0.006504,0.012207,0.005703,0.770630,0.739929,-0.030701,0.673828,0.535645,-0.138184,0.207886,0.238235,0.030350,0.319336,0.453125,0.133789,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_SC_415407,13,What are two ways ice can change Earth's surface?,0,5,0,96.162700,100.000000,0.638678,0.637865,-0.000813,0.760303,0.773187,0.012884,0.998698,0.997602,-0.001096,0.998429,0.995232,-0.003197,0.011121,0.012144,0.001024,0.004293,0.004698,0.000404,0.731140,0.724915,-0.006226,0.661133,0.646484,-0.014648,0.257751,0.262909,0.005157,0.334961,0.347656,0.012695,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,Mercury_7201740,11,"Giselle makes a model, using foam balls, to represent the events in a solar eclipse. To demonstrate this phenomenon best, the foam ball model should have which characteristic?",0,5,0,99.538270,100.000000,0.667946,0.674247,0.006301,0.788867,0.808847,0.019980,0.997320,0.996359,-0.000961,0.996514,0.994085,-0.002429,0.015542,0.019760,0.004218,0.005745,0.006241,0.000496,0.754028,0.749634,-0.004395,0.685547,0.674805,-0.010742,0.230576,0.230438,-0.000137,0.309570,0.317627,0.008057,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s1.out,LEAP_2007_8_10417,9,"In pea plants, the trait for round seeds is dominant over the trait for wrinkled seeds. If a pure dominant plant with round seeds is crossed with a plant with wrinkled seeds, what can be predicted about the offspring plants?",0,5,0,97.743392,100.000000,0.700105,0.703028,0.002923,0.808574,0.823982,0.015408,0.991846,0.974561,-0.017285,0.986926,0.959370,-0.027556,0.026439,0.033233,0.006794,0.010452,0.011780,0.001328,0.741272,0.717285,-0.023987,0.663086,0.591797,-0.071289,0.232346,0.249420,0.017075,0.325928,0.396484,0.070557,,
